Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SG/SF,Bennedict Mathurin (42150774),Bennedict Mathurin,42150774,SG/SF/F/G/UTIL,6900,LAC@GSW 03/02/2026 10:00PM ET,LAC,30.22
SF,Peyton Watson (42150779),Peyton Watson,42150779,SF/F/UTIL,6800,DEN@UTA 03/02/2026 09:00PM ET,DEN,28.34
PF,Jabari Smith Jr. (42150782),Jabari Smith Jr.,42150782,PF/F/UTIL,6700,HOU@WAS 03/02/2026 07:00PM ET,HOU,31.10
PF/C,Aaron Gordon (42150785),Aaron Gordon,42150785,PF/C/F/UTIL,6600,DEN@UTA 03/02/2026 09:00PM ET,DEN,31.48
SG/SF,Kyshawn George (42150789),Kyshawn George,42150789,SG/SF/F/G/UTIL,6500,HOU@WAS 03/02/2026 07:00PM ET,WAS,31.64
SG,Tari Eason (42150794),Tari Eason,42150794,SG/G/UTIL,6400,HOU@WAS 03/02/2026 07:00PM ET,HOU,26.08
SF,Moses Moody (42150797),Moses Moody,42150797,SF/F/UTIL,6300,LAC@GSW 03/02/2026 10:00PM ET,GSW,22.34
PF,Gui Santos (42150800),Gui Santos,42150800,PF/F/UTIL,6300,LAC@GSW 03/02/2026 10:00PM ET,GSW,15.63
SF,Ace Bailey (42150805),Ace Bailey,42150805,SF/F/UTIL,6200,DEN@UTA 03/02/2026 09:00PM ET,UTA,22.34
C,Nikola Vucevic (42150803),Nikola Vucevic,42150803,C/UTIL,6200,BOS@MIL 03/02/2026 07:30PM ET,BOS,35.74
PF/C,John Collins (42150808),John Collins,42150808,PF/C/F/UTIL,6100,LAC@GSW 03/02/2026 10:00PM ET,LAC,25.05
PG/SG,De'Anthony Melton (42150812),De'Anthony Melton,42150812,PG/SG/G/UTIL,6000,LAC@GSW 03/02/2026 10:00PM ET,GSW,23.47
C,Myles Turner (42150816),Myles Turner,42150816,C/UTIL,5900,BOS@MIL 03/02/2026 07:30PM ET,MIL,27.17
PF/C,Kristaps Porzingis (42150822),Kristaps Porzingis,42150822,PF/C/F/UTIL,5800,LAC@GSW 03/02/2026 10:00PM ET,GSW,30.92
SG/SF,Brice Sensabaugh (42150829),Brice Sensabaugh,42150829,SG/SF/F/G/UTIL,5800,DEN@UTA 03/02/2026 09:00PM ET,UTA,20.69
PG/SG,Reed Sheppard (42150838),Reed Sheppard,42150838,PG/SG/G/UTIL,5700,HOU@WAS 03/02/2026 07:00PM ET,HOU,25.56
PF/C,Bobby Portis (42150818),Bobby Portis,42150818,PF/C/F/UTIL,5700,BOS@MIL 03/02/2026 07:30PM ET,MIL,25.76
PG,Kris Dunn (42150826),Kris Dunn,42150826,PG/G/UTIL,5600,LAC@GSW 03/02/2026 10:00PM ET,LAC,20.25
PF/C,Al Horford (42150834),Al Horford,42150834,PF/C/F/UTIL,5600,LAC@GSW 03/02/2026 10:00PM ET,GSW,21.95
PF/C,Draymond Green (42150845),Draymond Green,42150845,PF/C/F/UTIL,5500,LAC@GSW 03/02/2026 10:00PM ET,GSW,25.62
SF/PF,Cameron Johnson (42150849),Cameron Johnson,42150849,SF/PF/F/UTIL,5500,DEN@UTA 03/02/2026 09:00PM ET,DEN,21.85
PG,Pat Spencer (42150853),Pat Spencer,42150853,PG/G/UTIL,5400,LAC@GSW 03/02/2026 10:00PM ET,GSW,15.63
SG,Christian Braun (42150860),Christian Braun,42150860,SG/G/UTIL,5400,DEN@UTA 03/02/2026 09:00PM ET,DEN,22.62
PF,Kyle Kuzma (42150842),Kyle Kuzma,42150842,PF/F/UTIL,5400,BOS@MIL 03/02/2026 07:30PM ET,MIL,24.66
PG,Bub Carrington (42150863),Bub Carrington,42150863,PG/G/UTIL,5300,HOU@WAS 03/02/2026 07:00PM ET,WAS,22.90
SF/PF,Derrick Jones Jr. (42150856),Derrick Jones Jr.,42150856,SF/PF/F/UTIL,5300,LAC@GSW 03/02/2026 10:00PM ET,LAC,20.23
C,Neemias Queta (42150866),Neemias Queta,42150866,C/UTIL,5200,BOS@MIL 03/02/2026 07:30PM ET,BOS,26.96
SF/PF,Will Riley (42150870),Will Riley,42150870,SF/PF/F/UTIL,5100,HOU@WAS 03/02/2026 07:00PM ET,WAS,14.44
C,Brook Lopez (42150868),Brook Lopez,42150868,C/UTIL,5000,LAC@GSW 03/02/2026 10:00PM ET,LAC,16.29
PF,Justin Champagnie (42150874),Justin Champagnie,42150874,PF/F/UTIL,4900,HOU@WAS 03/02/2026 07:00PM ET,WAS,19.57
SF/PF,Bilal Coulibaly (42150881),Bilal Coulibaly,42150881,SF/PF/F/UTIL,4800,HOU@WAS 03/02/2026 07:00PM ET,WAS,24.07
SF/PF,Sam Hauser (42150877),Sam Hauser,42150877,SF/PF/F/UTIL,4800,BOS@MIL 03/02/2026 07:30PM ET,BOS,18.99
PG/SG,Tre Johnson (42150885),Tre Johnson,42150885,PG/SG/G/UTIL,4700,HOU@WAS 03/02/2026 07:00PM ET,WAS,21.25
PG/SG,Jordan Miller (42150889),Jordan Miller,42150889,PG/SG/G/UTIL,4700,LAC@GSW 03/02/2026 10:00PM ET,LAC,17.54
C,Tristan Vukcevic (42150897),Tristan Vukcevic,42150897,C/UTIL,4600,HOU@WAS 03/02/2026 07:00PM ET,WAS,15.30
SF/PF,Tim Hardaway Jr. (42150893),Tim Hardaway Jr.,42150893,SF/PF/F/UTIL,4600,DEN@UTA 03/02/2026 09:00PM ET,DEN,21.75
C,Anthony Gill (42150904),Anthony Gill,42150904,C/UTIL,4500,HOU@WAS 03/02/2026 07:00PM ET,WAS,9.06
SG/SF,AJ Green (42150899),AJ Green,42150899,SG/SF/F/G/UTIL,4500,BOS@MIL 03/02/2026 07:30PM ET,MIL,18.90
SG/SF,Julian Strawther (42150908),Julian Strawther,42150908,SG/SF/F/G/UTIL,4400,DEN@UTA 03/02/2026 09:00PM ET,DEN,12.40
C,Jericho Sims (42150906),Jericho Sims,42150906,C/UTIL,4400,BOS@MIL 03/02/2026 07:30PM ET,MIL,11.87
SG/SF,Gary Payton II (42150920),Gary Payton II,42150920,SG/SF/F/G/UTIL,4300,LAC@GSW 03/02/2026 10:00PM ET,GSW,14.12
PG/SG,Bruce Brown (42150913),Bruce Brown,42150913,PG/SG/G/UTIL,4300,DEN@UTA 03/02/2026 09:00PM ET,DEN,18.38
SG,Baylor Scheierman (42150917),Baylor Scheierman,42150917,SG/G/UTIL,4300,BOS@MIL 03/02/2026 07:30PM ET,BOS,11.5
SG/SF,Will Richard (42150925),Will Richard,42150925,SG/SF/F/G/UTIL,4200,LAC@GSW 03/02/2026 10:00PM ET,GSW,15.06
SG,Cody Williams (42150930),Cody Williams,42150930,SG/G/UTIL,4200,DEN@UTA 03/02/2026 09:00PM ET,UTA,12.19
SF/PF,John Konchar (42150933),John Konchar,42150933,SF/PF/F/UTIL,4200,DEN@UTA 03/02/2026 09:00PM ET,UTA,13.04
PG/SG,Cam Thomas (42150937),Cam Thomas,42150937,PG/SG/G/UTIL,4200,BOS@MIL 03/02/2026 07:30PM ET,MIL,21.82
SG/SF,Jamir Watkins (42150943),Jamir Watkins,42150943,SG/SF/F/G/UTIL,4100,HOU@WAS 03/02/2026 07:00PM ET,WAS,14.23
C,Quinten Post (42150941),Quinten Post,42150941,C/UTIL,4100,LAC@GSW 03/02/2026 10:00PM ET,GSW,16.87
SG/SF,Kobe Sanders (42150948),Kobe Sanders,42150948,SG/SF/F/G/UTIL,4000,LAC@GSW 03/02/2026 10:00PM ET,LAC,13.83
C,Kevin Love (42150953),Kevin Love,42150953,C/UTIL,4000,DEN@UTA 03/02/2026 09:00PM ET,UTA,18.48
SF/PF,Dorian Finney-Smith (42150955),Dorian Finney-Smith,42150955,SF/PF/F/UTIL,3900,HOU@WAS 03/02/2026 07:00PM ET,HOU,8.09
PG/SG,EJ Harkless (42150959),EJ Harkless,42150959,PG/SG/G/UTIL,3900,DEN@UTA 03/02/2026 09:00PM ET,UTA,10.54
PG/SG,Jaden Hardy (42150966),Jaden Hardy,42150966,PG/SG/G/UTIL,3800,HOU@WAS 03/02/2026 07:00PM ET,WAS,11.68
PF,Spencer Jones (42150963),Spencer Jones,42150963,PF/F/UTIL,3800,DEN@UTA 03/02/2026 09:00PM ET,DEN,13.87
SG/SF,Josh Okogie (42150970),Josh Okogie,42150970,SG/SF/F/G/UTIL,3700,HOU@WAS 03/02/2026 07:00PM ET,HOU,12.46
PF,Nicolas Batum (42150975),Nicolas Batum,42150975,PF/F/UTIL,3700,LAC@GSW 03/02/2026 10:00PM ET,LAC,11.55
C,Clint Capela (42150978),Clint Capela,42150978,C/UTIL,3600,HOU@WAS 03/02/2026 07:00PM ET,HOU,12.38
PG,Sharife Cooper (42150980),Sharife Cooper,42150980,PG/G/UTIL,3600,HOU@WAS 03/02/2026 07:00PM ET,WAS,13.33
C,Yanic Konan Niederhauser (42150990),Yanic Konan Niederhauser,42150990,C/UTIL,3500,LAC@GSW 03/02/2026 10:00PM ET,LAC,8.97
C,Jonas Valanciunas (42150988),Jonas Valanciunas,42150988,C/UTIL,3500,DEN@UTA 03/02/2026 09:00PM ET,DEN,18.34
PF,Blake Hinson (42150992),Blake Hinson,42150992,PF/F/UTIL,3500,DEN@UTA 03/02/2026 09:00PM ET,UTA,13.75
SG/SF,Hugo Gonzalez (42150983),Hugo Gonzalez,42150983,SG/SF/F/G/UTIL,3500,BOS@MIL 03/02/2026 07:30PM ET,BOS,10.56
C,Mo Bamba (42151001),Mo Bamba,42151001,C/UTIL,3400,DEN@UTA 03/02/2026 09:00PM ET,UTA,2.25
PF,Jordan Walsh (42150995),Jordan Walsh,42150995,PF/F/UTIL,3400,BOS@MIL 03/02/2026 07:30PM ET,BOS,14.30
SF,Ousmane Dieng (42150998),Ousmane Dieng,42150998,SF/F/UTIL,3400,BOS@MIL 03/02/2026 07:30PM ET,MIL,10.60
SG/SF,Jae'Sean Tate (42151005),Jae'Sean Tate,42151005,SG/SF/F/G/UTIL,3300,HOU@WAS 03/02/2026 07:00PM ET,HOU,5.86
PF,Malevy Leons (42151014),Malevy Leons,42151014,PF/F/UTIL,3300,LAC@GSW 03/02/2026 10:00PM ET,GSW,8.14
C,Luka Garza (42151003),Luka Garza,42151003,C/UTIL,3300,BOS@MIL 03/02/2026 07:30PM ET,BOS,15.30
PF/C,Pete Nance (42151010),Pete Nance,42151010,PF/C/F/UTIL,3300,BOS@MIL 03/02/2026 07:30PM ET,MIL,9.11
PG,Aaron Holiday (42151020),Aaron Holiday,42151020,PG/G/UTIL,3200,HOU@WAS 03/02/2026 07:00PM ET,HOU,9.67
C,Jeff Green (42151023),Jeff Green,42151023,C/UTIL,3200,HOU@WAS 03/02/2026 07:00PM ET,HOU,3.99
PG/SG,Bogdan Bogdanovic (42151025),Bogdan Bogdanovic,42151025,PG/SG/G/UTIL,3200,LAC@GSW 03/02/2026 10:00PM ET,LAC,16.60
SF,Nate Williams (42151033),Nate Williams,42151033,SF/F/UTIL,3200,LAC@GSW 03/02/2026 10:00PM ET,GSW,10.75
SF,Gary Harris (42151017),Gary Harris,42151017,SF/F/UTIL,3200,BOS@MIL 03/02/2026 07:30PM ET,MIL,7.10
SF/PF,Ron Harper Jr. (42151029),Ron Harper Jr.,42151029,SF/PF/F/UTIL,3200,BOS@MIL 03/02/2026 07:30PM ET,BOS,8.28
SF/PF,Leaky Black (42151046),Leaky Black,42151046,SF/PF/F/UTIL,3100,HOU@WAS 03/02/2026 07:00PM ET,WAS,16.75
C,Oscar Tshiebwe (42151041),Oscar Tshiebwe,42151041,C/UTIL,3100,DEN@UTA 03/02/2026 09:00PM ET,UTA,8.33
SG/SF,Gary Trent Jr. (42151036),Gary Trent Jr.,42151036,SG/SF/F/G/UTIL,3100,BOS@MIL 03/02/2026 07:30PM ET,MIL,13.02
PG,Dalano Banton (42151043),Dalano Banton,42151043,PG/G/UTIL,3100,BOS@MIL 03/02/2026 07:30PM ET,BOS,4.05
C,Steven Adams (42151078),Steven Adams,42151078,C/UTIL,3000,HOU@WAS 03/02/2026 07:00PM ET,HOU,21.09
PG,D'Angelo Russell (42151085),D'Angelo Russell,42151085,PG/G/UTIL,3000,HOU@WAS 03/02/2026 07:00PM ET,WAS,19.91
PG,JD Davison (42151088),JD Davison,42151088,PG/G/UTIL,3000,HOU@WAS 03/02/2026 07:00PM ET,HOU,5.77
SF,Cam Whitmore (42151093),Cam Whitmore,42151093,SF/F/UTIL,3000,HOU@WAS 03/02/2026 07:00PM ET,WAS,15.86
C,Anthony Davis (42151096),Anthony Davis,42151096,C/UTIL,3000,HOU@WAS 03/02/2026 07:00PM ET,WAS,44.06
SF,Isaiah Crawford (42151105),Isaiah Crawford,42151105,SF/F/UTIL,3000,HOU@WAS 03/02/2026 07:00PM ET,HOU,4
C,Julian Reese (42151141),Julian Reese,42151141,C/UTIL,3000,HOU@WAS 03/02/2026 07:00PM ET,WAS,0
PG,Fred VanVleet (42151150),Fred VanVleet,42151150,PG/G/UTIL,3000,HOU@WAS 03/02/2026 07:00PM ET,HOU,0
PG,Tristen Newton (42151153),Tristen Newton,42151153,PG/G/UTIL,3000,HOU@WAS 03/02/2026 07:00PM ET,HOU,0
C,Isaiah Jackson (42151063),Isaiah Jackson,42151063,C/UTIL,3000,LAC@GSW 03/02/2026 10:00PM ET,LAC,16.21
PF,Jimmy Butler (42151072),Jimmy Butler,42151072,PF/F/UTIL,3000,LAC@GSW 03/02/2026 10:00PM ET,GSW,37.31
SG,Cam Christie (42151075),Cam Christie,42151075,SG/G/UTIL,3000,LAC@GSW 03/02/2026 10:00PM ET,LAC,6.71
SG,Bradley Beal (42151111),Bradley Beal,42151111,SG/G/UTIL,3000,LAC@GSW 03/02/2026 10:00PM ET,LAC,12.54
PG,TyTy Washington Jr. (42151120),TyTy Washington Jr.,42151120,PG/G/UTIL,3000,LAC@GSW 03/02/2026 10:00PM ET,LAC,9.2
PG,L.J. Cryer (42151126),L.J. Cryer,42151126,PG/G/UTIL,3000,LAC@GSW 03/02/2026 10:00PM ET,GSW,2.75
PG,Seth Curry (42151129),Seth Curry,42151129,PG/G/UTIL,3000,LAC@GSW 03/02/2026 10:00PM ET,GSW,14.25
PG,Sean Pedulla (42151143),Sean Pedulla,42151143,PG/G/UTIL,3000,LAC@GSW 03/02/2026 10:00PM ET,LAC,0
PF/C,Norchad Omier (42151146),Norchad Omier,42151146,PF/C/F/UTIL,3000,LAC@GSW 03/02/2026 10:00PM ET,LAC,0
C,Jaren Jackson Jr. (42151050),Jaren Jackson Jr.,42151050,C/UTIL,3000,DEN@UTA 03/02/2026 09:00PM ET,UTA,34.35
SG/SF,Svi Mykhailiuk (42151052),Svi Mykhailiuk,42151052,SG/SF/F/G/UTIL,3000,DEN@UTA 03/02/2026 09:00PM ET,UTA,16.50
PF/C,Zeke Nnaji (42151057),Zeke Nnaji,42151057,PF/C/F/UTIL,3000,DEN@UTA 03/02/2026 09:00PM ET,DEN,9.79
C,Jusuf Nurkic (42151061),Jusuf Nurkic,42151061,C/UTIL,3000,DEN@UTA 03/02/2026 09:00PM ET,UTA,34.52
PG,Vince Williams Jr. (42151065),Vince Williams Jr.,42151065,PG/G/UTIL,3000,DEN@UTA 03/02/2026 09:00PM ET,UTA,20.67
PG/SG,Jalen Pickett (42151068),Jalen Pickett,42151068,PG/SG/G/UTIL,3000,DEN@UTA 03/02/2026 09:00PM ET,DEN,13.46
C,DaRon Holmes II (42151098),DaRon Holmes II,42151098,C/UTIL,3000,DEN@UTA 03/02/2026 09:00PM ET,DEN,8
PG,KJ Simpson (42151100),KJ Simpson,42151100,PG/G/UTIL,3000,DEN@UTA 03/02/2026 09:00PM ET,DEN,13.18
PG/SG,Curtis Jones (42151114),Curtis Jones,42151114,PG/SG/G/UTIL,3000,DEN@UTA 03/02/2026 09:00PM ET,DEN,3.29
C,Walker Kessler (42151118),Walker Kessler,42151118,C/UTIL,3000,DEN@UTA 03/02/2026 09:00PM ET,UTA,38.4
SG,Tamar Bates (42151156),Tamar Bates,42151156,SG/G/UTIL,3000,DEN@UTA 03/02/2026 09:00PM ET,DEN,0
SG/SF,Andre Jackson Jr. (42151080),Andre Jackson Jr.,42151080,SG/SF/F/G/UTIL,3000,BOS@MIL 03/02/2026 07:30PM ET,MIL,4.35
C,Thanasis Antetokounmpo (42151091),Thanasis Antetokounmpo,42151091,C/UTIL,3000,BOS@MIL 03/02/2026 07:30PM ET,MIL,3.17
C,Amari Williams (42151103),Amari Williams,42151103,C/UTIL,3000,BOS@MIL 03/02/2026 07:30PM ET,BOS,5.83
SF,Taurean Prince (42151108),Taurean Prince,42151108,SF/F/UTIL,3000,BOS@MIL 03/02/2026 07:30PM ET,MIL,12.09
SG,John Tonje (42151123),John Tonje,42151123,SG/G/UTIL,3000,BOS@MIL 03/02/2026 07:30PM ET,BOS,3
PG,Max Shulga (42151132),Max Shulga,42151132,PG/G/UTIL,3000,BOS@MIL 03/02/2026 07:30PM ET,BOS,0
SF,Cormac Ryan (42151135),Cormac Ryan,42151135,SF/F/UTIL,3000,BOS@MIL 03/02/2026 07:30PM ET,MIL,0
SF,Alex Antetokounmpo (42151138),Alex Antetokounmpo,42151138,SF/F/UTIL,3000,BOS@MIL 03/02/2026 07:30PM ET,MIL,0
